id_declaracion,id_importador,tipo_importador,departamento,ciudad,subpartida_arancelaria,descripcion_producto,pais_origen,anio_declaracion,valor_fob,fletes,seguros,valor_cif,arancel,iva,valor_total_pagar,estado_declaracion,fecha_declaracion
IMP-2026-00014,IM-216970,PERSONA JURÍDICA,Santander,Bucaramanga,9403.60.00,Muebles de madera,Japón,2025,47269000.0,1868000.0,512000.0,49649000.0,2020800.0,9817300.0,61487100.0,En revisión,2025-11-11
IMP-2026-00142,IM-534303,Persona jurídica,Cundinamarca,Mosquera,3004.90.00,Medicamentos para uso humano,Brasil,2025,41254000.0,1027000.0,747000.0,43028000.0,5943500.0,9304600.0,58276100.0,Presentada,2025-10-15
IMP-2026-00087,IM-249145,Persona natural,Atlántico,Barranquilla,9403.60.00,Muebles de madera,China,2024,194514000.0,9238000.0,2565000.0,206317000.0,29136000.0,44736100.0,280189100.0,En revisión,2024-05-27
IMP-2026-00353,IM-144770,Persona jurídica,Bogotá D.C.,Bogotá,6109.10.00,Camisetas de punto de algodón,China,2024,205718000.0,11761000.0,2459000.0,219938000.0,12529400.0,44168800.0,276636200.0,En revisión,2024-06-04
IMP-2026-00242,IM-975373,Persona natural,Bogotá D.C.,Bogotá,8517.12.00,Teléfonos móviles,China,2024,78727000.0,5490000.0,437000.0,84654000.0,7571500.0,17522800.0,109748300.0,Con corrección,2024-12-08
IMP-2026-00472,IM-938504,Persona natural,Bogotá D.C.,Bogotá,6109.10.00,Camisetas de punto de algodón,España,2024,32486000.0,1136000.0,295000.0,33917000.0,3863500.0,7178300.0,44958800.0,Presentada,2024-03-22
IMP-2026-00216,IM-562462,Persona jurídica,Valle del Cauca,Yumbo,9403.60.00,Muebles de madera,Japón,2024,230277000.0,17710000.0,3789000.0,251776000.0,5291600.0,48842800.0,305910400.0,En revisión,2024-04-01
IMP-2026-00069,IM-582071,Persona natural,Cundinamarca,Soacha,3004.90.00,Medicamentos para uso humano,Japón,2025,18387000.0,1006000.0,,19495000.0,1361500.0,3962700.0,24819200.0,En revisión,2025-11-27
IMP-2026-00051,IM-760356,Persona natural,Valle del Cauca,Cali,3004.90.00,Medicamentos para uso humano,Japón,2024,257305000.0,15211000.0,2152000.0,274668000.0,29341900.0,57761900.0,361771800.0,Extemporánea,2024-08-14
IMP-2026-00399,IM-773962,Persona jurídica,Bogotá D.C.,Bogotá,8517.12.00,Teléfonos móviles,Japón,2025,38840000.0,2190000.0,640000.0,41670000.0,1092800.0,8124900.0,50887700.0,Extemporánea,2025-12-23
IMP-2026-00414,IM-360909,Persona natural,Atlántico,Barranquilla,8471.30.00,Máquinas automáticas para procesamiento de datos,Corea del Sur,2024,58927000.0,2031000.0,1157000.0,62115000.0,7468100.0,13220800.0,82803900.0,Con corrección,2024-11-24
IMP-2026-00157,IM-648141,Persona natural,Valle del Cauca,Cali,9403.60.00,Muebles de madera,Corea del Sur,2025,52193000.0,1395000.0,572000.0,54160000.0,7876000.0,11786800.0,73822800.0,Con corrección,2025-08-17
IMP-2026-00253,IM-116078,Persona natural,Atlántico, barranquilla ,3004.90.00,Medicamentos para uso humano,Brasil,2024,38467000.0,1656000.0,584000.0,40707000.0,1332700.0,7987500.0,50027200.0,Presentada,2024-06-10
IMP-2026-00396,IM-978343,Persona jurídica,Bogotá D.C.,Bogotá,8517.12.00,Teléfonos móviles,Estados Unidos,2025,36075000.0,2466000.0,608000.0,39149000.0,1789200.0,7778300.0,48716500.0,Con corrección,2025-06-06
IMP-2026-00469,IM-509985,Persona jurídica,Cundinamarca,Soacha,8517.12.00,Teléfonos móviles,México,2024,209715000.0,-13827000.0,1548000.0,225090000.0,20603300.0,46681700.0,292375000.0,Con corrección,2024-03-24
IMP-2026-00403,IM-813824,Persona natural,Atlántico,Barranquilla,8471.30.00,Máquinas automáticas para procesamiento de datos,China,2025,42477000.0,1970000.0,280000.0,44727000.0,4299300.0,9315000.0,58341300.0,Extemporánea,2025-11-11
IMP-2026-00358,IM-288550,Persona natural,Antioquia,Itagüí,8517.12.00,Teléfonos móviles,Corea del Sur,2025,52756000.0,4013000.0,542000.0,57311000.0,871900.0,11054800.0,69237700.0,En revisión,2025-07-09
IMP-2026-00255,IM-477114,Persona jurídica,Cundinamarca,Mosquera,9403.60.00,Muebles de madera,España,2025,106571000.0,8172000.0,1280000.0,116023000.0,10675500.0,24072700.0,150771200.0,Presentada,2025-05-09
IMP-2026-00277,IM-354533,Persona natural,Antioquia,Envigado,3004.90.00,Medicamentos para uso humano,Japón,2024,48211000.0,2792000.0,429000.0,51432000.0,4891200.0,10701400.0,67024600.0,En revisión,2024-12-18
IMP-2026-00179,IM-311383,Persona natural,Bogotá D.C.,Bogotá,9403.60.00,Muebles de madera,Brasil,2025,91362000.0,2011000.0,1238000.0,94611000.0,10820500.0,20032000.0,125463500.0,Presentada,2025-01-10
IMP-2026-00282,IM-763646,Persona jurídica,Bogotá D.C.,Bogotá,,Vehículos automóviles con motor de émbolo,Brasil,2025,48355000.0,2656000.0,493000.0,51504000.0,4796900.0,10697200.0,66998100.0,Con corrección,2025-12-23
IMP-2026-00391,IM-864201,Persona jurídica,Bogotá D.C.,Bogotá,9403.60.00,Muebles de madera,Estados Unidos,2025,18147000.0,458000.0,346000.0,18951000.0,1574300.0,3899800.0,24425100.0,En revisión,2025-06-09
IMP-2026-00238,IM-160541,Persona jurídica,Valle del Cauca,Buenaventura,6109.10.00,Camisetas de punto de algodón,Alemania,2025,63034000.0,4996000.0,1208000.0,69238000.0,409500.0,13233000.0,82880500.0,Presentada,2025-08-19
IMP-2026-00072,IM-936587,Persona jurídica,Cundinamarca,Chía,6109.10.00,Camisetas de punto de algodón,Corea del Sur,2025,118326000.0,3899000.0,1697000.0,123922000.0,1586500.0,23846600.0,149355100.0,Con corrección,2025-04-12
IMP-2026-00461,IM-962043,Persona jurídica,Antioquia,Itagüí,9403.60.00,Muebles de madera,España,2025,14301000.0,832000.0,240000.0,15373000.0,272900.0,2972700.0,18618600.0,Extemporánea,2025-01-17
IMP-2026-00130,IM-819425,Persona natural,Santander,Bucaramanga,8471.30.00,Máquinas automáticas para procesamiento de datos,España,2025,44709000.0,2399000.0,811000.0,47919000.0,2900200.0,9655600.0,60474800.0,Extemporánea,2025-07-14
IMP-2026-00145,IM-551574,Persona natural,Antioquia,Envigado,8471.30.00,Máquinas automáticas para procesamiento de datos,México,2024,8752000.0,418000.0,142000.0,9312000.0,51200.0,1779000.0,11142200.0,Extemporánea,2024-08-24
IMP-2026-00449,IM-155642,Persona natural,Valle del Cauca,Yumbo,8471.30.00,Máquinas automáticas para procesamiento de datos,Brasil,2024,35288000.0,1398000.0,255000.0,36941000.0,1693400.0,7340500.0,45974900.0,Con corrección,2024-07-05
IMP-2026-00336,IM-942127,Persona jurídica,Antioquia,Envigado,6109.10.00,Camisetas de punto de algodón,Brasil,2024,36737000.0,1062000.0,727000.0,38526000.0,5577300.0,8379600.0,52482900.0,Con corrección,2024-01-18
IMP-2026-00134,IM-597305,Persona natural,Antioquia,Itagüí,8703.23.00,Vehículos automóviles con motor de émbolo,Estados Unidos,2025,5182000.0,347000.0,57000.0,5586000.0,521200.0,1160400.0,7267600.0,Presentada,2025-03-22
IMP-2026-00204,IM-745270,Persona jurídica,Bogotá D.C.,Bogotá,8471.30.00,Máquinas automáticas para procesamiento de datos,Brasil,2024,5008000.0,384000.0,53000.0,5445000.0,221100.0,1076600.0,6742700.0,En revisión,2024-05-13
IMP-2026-00394,IM-477880,Persona natural,Bogotá D.C.,Bogotá,6109.10.00,Camisetas de punto de algodón,Alemania,2024,481781000.0,34248000.0,3916000.0,519945000.0,72578700.0,112579500.0,705103200.0,Con corrección,2024-08-02
IMP-2026-00256,IM-534037,Persona natural,Santander,Floridablanca,8703.23.00,Vehículos automóviles con motor de émbolo,Brasil,2024,32153000.0,965000.0,639000.0,33757000.0,1173100.0,6636700.0,41566800.0,En revisión,2024-06-11
IMP-2026-00073,IM-189771,Persona natural,Atlántico,Soledad,8517.12.00,Teléfonos móviles,Japón,2024,41682000.0,2186000.0,607000.0,44475000.0,4843900.0,9370600.0,58689500.0,Extemporánea,2024-09-07
IMP-2026-00397,IM-324729,Persona natural,Valle del Cauca,Buenaventura,8471.30.00,Máquinas automáticas para procesamiento de datos,Brasil,2024,33433000.0,1017000.0,516000.0,34966000.0,1815300.0,6988400.0,43769700.0,En revisión,2024-10-25
IMP-2026-00236,IM-217659,Persona natural,Atlántico,Soledad,8517.12.00,Teléfonos móviles,Brasil,2025,74081000.0,4736000.0,1267000.0,80084000.0,7913700.0,16719600.0,104717300.0,En revisión,2025-02-19
IMP-2026-00038,IM-143860,Persona jurídica,Antioquia,Itagüí,8517.12.00,Teléfonos móviles,Corea del Sur,2024,53841000.0,1859000.0,812000.0,56512000.0,6456100.0,11963900.0,74932000.0,Presentada,2024-07-05
